RSI_14,ADX_14,Dist_VWAP,CVD_Slope,Vol_Relativo,ATRr,target
73.50058489499355,29.691288620223006,2.0577271684322715,412.7020000000002,1.2821823712738099,472.1965798467905,0
73.7001357124229,30.383931477691114,2.0143410554172276,-99.20499999999993,1.7527640787042895,477.4182527148771,0
73.79672629349083,31.026711573827797,1.9967952003300586,133.47400000000016,0.7517773035294263,464.31694894952875,0
68.20811991313725,31.807947527888555,1.778750190595263,233.83799999999974,0.8211851595496429,466.97288116741953,0
69.06199156946623,32.53338091380212,1.8235033518252741,-406.3630000000003,0.643428853236661,455.624818226889,0
76.33143319219087,34.1063198887587,2.4388469582669585,514.502,1.6978891087464516,477.58018835353977,0
50.04357921924031,31.911134752387596,0.9259097760231082,763.373,4.247200673912608,590.34588918543,0
44.7383537484211,29.853461726214128,0.44666761608793215,426.9150000000004,2.344830982432103,637.4640399578993,1
42.49943325633851,28.317154521116976,0.22667396694786698,-728.5169999999998,1.865059720145582,640.2523228180494,1
50.49812304261801,26.350688755973497,0.8377916736195176,-486.73799999999983,1.114716403311771,650.7057283310462,1
51.51263003025742,25.101884941787045,0.9050212325916268,490.32299999999987,1.0444089475393263,659.8053191645423,1
53.119976806882995,23.942281400042482,1.0228966764337601,414.8719999999994,0.8414882394139551,652.6406535099321,1
69.45049857265035,25.586987194762102,2.852535836561258,2013.23,3.050518607690058,789.2663211163651,0
62.17004335386728,27.268822334596056,2.087451730530883,608.3229999999999,2.383409942492796,830.8758696080536,1
59.16215800835312,27.985463414183172,1.741550668544151,301.91400000000067,1.3565535341717077,849.0275932074784,1
57.85913053508942,28.650915845228347,1.5827365159550626,-1525.4699999999993,0.8880919435088185,852.275622264087,1
61.39730953440726,29.2688359597703,2.040789369276889,-266.2419999999993,0.43102829864582487,835.7702206737949,1
62.731879906151796,30.122804499373345,2.2078965805012176,-138.02599999999984,0.44378284299666615,806.5580620542383,1
63.86932907362479,31.109169199203958,2.345273961005526,-10.300000000000637,0.4319722462547984,785.696771907507,1
66.10865568981676,32.380762715996624,2.610152197884858,-98.35700000000043,0.9413105014462578,774.9755739141141,0
65.19657716041962,33.56152812444696,2.515662678050184,152.28899999999976,0.46763279586625833,746.0487472059631,0
67.2337771496003,34.880533455466825,2.767642999746627,60.17599999999993,0.4959515086616258,726.5952652626798,0
70.09056794742376,36.65301726629673,3.0915533700377162,648.5630000000006,1.4345934405939749,747.2027463153461,0
70.22743941088036,38.29889509063878,3.082155625240281,654.4720000000002,0.4312755952021445,720.5025501499638,0
63.143346653268544,38.86434306771743,2.574402271376745,197.15400000000045,0.5300973797277634,708.5666537106803,0
66.92087299865302,39.486227541592264,3.039659216305781,21.463999999999942,0.5245388912441319,711.6690355884888,0
63.75146356652987,40.063691695904616,2.7960838869811324,-158.7449999999999,0.3264521108850183,689.285533046454,0
66.42043433301707,40.84832233575339,3.1271251494974535,277.27700000000004,0.35353144632165934,677.093709257422,0
64.32697180142772,41.627452327146074,2.960579263163881,-339.21900000000005,0.4364063002183926,661.1084443104635,0
65.53285771421335,42.080614996229386,3.088101361714414,178.808,0.40874775051296763,649.30784114543,0
53.70477062854673,40.54484954272398,2.1470626860276534,-247.14100000000008,1.1819778853114988,685.4429953493276,0
54.071282536158435,39.11878162161182,2.1539758194363747,-39.80600000000004,0.8502356715271288,660.0970671100903,0
52.69074394419141,37.94718707002934,2.0253305206094825,-216.42100000000028,0.5451720956136182,640.7472766022265,0
54.9813000091551,36.18031725177401,2.2154975996267567,-55.74400000000014,0.7315045380321665,640.4938997020673,0
57.711679417991036,34.84389365169102,2.458337891474197,157.46399999999994,0.6190073392123374,618.2157640090629,0
60.28273842027352,34.05616296445468,2.699341639080229,377.40200000000004,0.5789000456546975,605.0789237227016,0
56.11129536022435,33.32469875487808,2.3965096836090685,361.10699999999997,0.44687129450562557,590.066143456794,0
55.81254553525289,32.56616693145378,2.36892435385287,-87.75900000000001,0.28557148188610904,569.8042760670226,0
52.09008374474559,31.097612958624964,2.1000804135600784,-474.27999999999975,0.3741673787118186,557.6396849193782,0
49.80694421395114,29.439691910352707,1.927876233315579,-366.48900000000003,0.32223789168252676,545.8082788537083,0
46.0883218048509,28.031516033654786,1.6213117369376726,-642.3339999999998,1.491945793583532,556.1219732213004,0
46.39225107399211,26.72392414814957,1.6331575616209275,-431.57299999999987,0.5905905768826227,545.7418322769221,0
50.616909819818034,25.509731683037586,1.906369598421841,-87.80299999999988,0.7062835790262244,531.7888442571416,0
52.385611450124465,23.792586998836533,2.0175756811956265,671.7439999999997,0.8666329100551372,528.0539268102029,0
49.83275308258482,22.198095506364126,0.0,158.70299999999952,0.844450779340747,516.3857891809025,0
50.09739882615566,20.803263545003272,0.008080203672509298,-133.80000000000018,0.8874690439618734,515.1225185251236,0
49.119906446583585,19.508062438025338,-0.03920074065789928,-483.7260000000001,0.45318652603213383,495.57091005904294,0
49.53462371993553,18.207088220437313,-0.01353196130116044,-76.63900000000012,0.5554681409911666,477.9587021976827,0
47.36627912694929,18.061357784858544,-0.09150009450866578,74.11799999999994,1.1890950173506127,491.4187948978478,0
44.931122008985454,17.50069600759909,-0.20233825173130432,13.98700000000008,0.4728156518760141,481.48173811943036,0
41.42839593685192,16.430315891107767,-0.35567001302196244,-321.97699999999986,0.7410545794192057,471.2401853966144,0
48.29037472622201,15.750811011958383,-0.02779128780759275,-161.94399999999996,0.8424221413511892,468.7230292968562,0
49.46516606991552,15.173545796375278,0.029383323240689638,-57.51800000000003,0.6392624579816105,453.0928129185089,0
52.43356710150063,15.462917031642002,0.1654798495344667,678.9780000000001,0.8159713902078102,446.76475485290115,0
49.40339595842973,15.731618892961105,0.016648112097406745,268.2049999999999,0.6506909616703228,432.56012950626496,0
44.412839130053236,14.785675336138459,-0.23455881036474574,40.62599999999975,0.6835144736697645,426.4915488272454,0
48.916509586710895,13.907299176231716,-0.017506765925179708,-106.73100000000022,0.5941738012046301,414.0564381967285,0
