timestamp,open,high,low,close,volume,CVD,btc_close,btc_volume,mom_3,mom_5,mom_10,mom_20,vol_ratio,pos_canal,trend_str,vol_surge,btc_mom,rel_str,target
1763284500000,0.0049923,0.0050034,0.0049802,0.0050033,250342296.0,-251413378185,96073.9,349.01,0.001701769840634304,0.00045990801839623785,0.00017991364145197863,0.00625477655766038,0.797792554723396,0.5642523364485915,0.0020495586326665285,0.586435713980927,0.0015313728147445804,-0.0010714647963483426,0
1763285400000,0.0050033,0.0050118,0.0049942,0.0050093,379989624.0,-251421117009,96161.4,377.352,0.0009991407389646767,0.004391065485022327,0.0033047588527479466,0.009024070903414394,0.6177323021522344,0.6192214111922181,0.0020869864384360534,0.8765843747961993,0.0033629280742408785,0.001028137410781449,0
1763286300000,0.0050094,0.0050521,0.0050041,0.0050443,891492079.0,-251334815386,96597.4,2206.544,0.010416040702682094,0.009910306718987849,0.009748578749299242,0.012159640427794605,1.02025190652177,0.8915159944367114,0.00283910826988592,1.9599254779279356,0.0061495515951961455,0.0037607551237917036,0
1763287200000,0.0050442,0.0050462,0.0050205,0.0050305,533095669.0,-251246053555,96479.8,1069.16,0.005436411968101185,0.005235497472174,0.007207928721593815,0.0018521468971561816,1.352967762991465,0.6995827538247579,0.003032678658055916,1.3597628065074667,0.0041245375116436556,0.0011109599605303444,0
1763288100000,0.0050305,0.0050403,0.0050139,0.0050147,312956473.0,-251214130622,96440.0,808.157,0.0010779949294312807,0.0044869098411555175,-0.0012945112722058116,0.0023185624912556158,1.4258299727801829,0.479833101529908,0.002774008765923868,0.840952142028487,0.004249629550180822,0.00023728029097469516,0
1763289000000,0.0050148,0.0050206,0.0050009,0.0050125,454906091.0,-251224889161,96399.6,357.024,-0.006304145272882256,0.0018387864009754562,0.0022995400919814113,0.0026403696517511843,1.4143935760780662,0.4492350486787147,0.0024875336582880947,1.202061566804672,0.0033900986636330455,-0.0015513122626575893,0
1763289900000,0.0050124,0.0050184,0.0050007,0.0050029,288227370.0,-251169405209,96412.7,343.489,-0.005486532153861412,-0.0012776236200666702,0.003107831735974731,0.0015414798206279112,1.4273411841933479,0.31571627260083873,0.002024952891692973,0.7759152404477878,0.0026133146979974153,-0.0038909383180640855,0
1763290800000,0.005003,0.0050105,0.0049627,0.0049702,1275895156.0,-251007929593,95909.5,1775.413,-0.008873910702534626,-0.014689847947187862,-0.004925122127012016,-0.008794846738328421,0.7185115414790584,0.08389261744967,0.0009390503350952414,3.056237366711541,-0.007121309683283394,-0.007568538263904467,0
1763291700000,0.0049699,0.0049848,0.0049207,0.0049248,1596825597.0,-251216212002,95563.6,3267.169,-0.017496259351620913,-0.02101182785011435,-0.015886337749535295,-0.016966745179448295,0.9603585484130518,0.03120243531202381,-0.0008605850351189832,3.2947667581626003,-0.009496288342222936,-0.011515539507891415,0
1763292600000,0.0049248,0.0049325,0.0048885,0.0048993,1214621798.0,-251208637810,95538.3,1793.925,-0.02070798936616769,-0.023012343709494232,-0.018628688179796904,-0.022329980842912045,0.9215052052647419,0.06601466992665035,-0.002716529608202103,2.2650849053163165,-0.009349854832019888,-0.013662488877474344,0
1763293500000,0.0048992,0.0049207,0.0048809,0.004904,942354386.0,-250932094218,95588.0,1154.87,-0.013319383525813855,-0.021645885286782907,-0.01984690104530995,-0.019670558132096505,1.0321478089603142,0.13492990654205975,-0.0039186546097935825,1.6470397039774873,-0.008419122071046004,-0.013226763215736903,0
1763294400000,0.0049039,0.0049288,0.0048936,0.0049033,624564520.0,-250938201424,95628.2,893.882,-0.00436565951916823,-0.019908453097203682,-0.02116064120735439,-0.0179258131709662,1.1213684167006055,0.13084112149532975,-0.0047404738411460775,1.078873054195301,-0.008136894828170926,-0.011771558269032756,0
1763295300000,0.0049034,0.004923,0.0048996,0.0049176,566254420.0,-250825512356,95769.0,1154.275,0.0037352274814770325,-0.010583075127761465,-0.025117459310508794,-0.01561374009128036,1.261686116188527,0.21436915887850744,-0.004938959303050929,0.9590205561930683,-0.0014649226614673605,-0.009118152466294105,0
1763296200000,0.0049177,0.0049204,0.0048671,0.0049039,966558896.0,-250825379018,95783.3,1316.851,-2.0391517128959258e-05,-0.004243827160493763,-0.025166484444886228,-0.0181399539493442,0.8086298425194435,0.19891891891891877,-0.005297167806504103,1.557389297416412,0.002298992503421804,-0.006542819663915567,0
1763297100000,0.004904,0.0049127,0.0048889,0.0048954,594055901.0,-250783671083,95713.7,851.232,-0.0016111598311341346,-0.0007960320862162584,-0.02379005723173866,-0.025053772006691566,0.6143386683708654,0.15297297297297383,-0.005650953853991334,0.9335304500738278,0.0018359129270668628,-0.0026319450132831212,0
1763298000000,0.0048952,0.0049117,0.0048733,0.0048976,631519304.0,-250725231053,95722.8,666.997,-0.0040670245648284364,-0.0013050570962479524,-0.022922693266832828,-0.02067586482703465,0.6068158078854871,0.1648648648648654,-0.005758447780490381,0.9707463943534792,0.0014102188559232953,-0.0027152759521712477,0
1763298900000,0.0048976,0.0049087,0.0048519,0.0048548,1022199390.0,-251045932059,95345.8,1010.658,-0.010012439079100321,-0.009891297697468993,-0.029602830358392174,-0.026586999238079945,1.0956502442712832,0.014485514485515093,-0.0066827469851491236,1.5152294885887845,-0.0029531037915593306,-0.006938193905909662,0
1763299800000,0.0048551,0.0048694,0.0048315,0.0048333,1199230024.0,-251119156199,95180.1,1614.094,-0.01268537811006265,-0.017142508540751722,-0.027544163212748107,-0.032333626972051,0.8651105027208765,0.008159564823208135,-0.007716179397394111,1.6685575178378076,-0.006149171443786572,-0.01099333709696515,0
1763300700000,0.0048333,0.0048462,0.0048069,0.0048308,1405568647.0,-251227174842,95371.8,1374.825,-0.01363933355112723,-0.014906502987418246,-0.01908706952566608,-0.034670183642067864,0.9459375684110194,0.09747145187601726,-0.008388614627728502,1.8165470186359847,-0.00429615601049449,-0.010610346976923757,0
1763301600000,0.0048308,0.0048495,0.0048234,0.00484,694672918.0,-251082988736,95415.8,947.268,-0.003048529290599067,-0.011316746333292604,-0.01210376992631601,-0.030506980750355628,1.0815287710902919,0.13499184339314615,-0.008523673751314567,0.8768171991280197,-0.0031124071057747615,-0.008204339227517843,0
1763302500000,0.00484,0.0048528,0.0048254,0.0048491,390902664.0,-251068777352,95372.0,368.489,0.0032689880619867218,-0.009902809539366175,-0.011194942903752003,-0.030819659025043356,1.1523113200750115,0.17210440456769996,-0.008265626694336416,0.4890595910920042,-0.003664748628330994,-0.0062380609110351815,0
1763303400000,0.0048491,0.0048952,0.0048435,0.0048829,767739985.0,-251016365705,95555.1,803.223,0.010784963153100957,0.005788086017961547,-0.004160463361409739,-0.025233066496316958,0.9490366500099515,0.30995106035888925,-0.007172278574626416,0.9377755033178421,0.0021951674850910763,0.0035929185328704705,0
1763304300000,0.004883,0.0048962,0.00488,0.004883,616132276.0,-251111308691,95487.0,407.195,0.008884297520661333,0.010282829536755633,-0.007035952497153053,-0.03197668655710395,0.7512142532067633,0.31801086502298404,-0.0062443206119628895,0.7654634149292241,0.0032244135066048507,0.0070584160301507826,0
1763305200000,0.0048829,0.004886,0.0048652,0.0048652,483833187.0,-251194851978,95414.8,717.974,0.0033202037491493197,0.007120973751759685,-0.00789167805216262,-0.03285955670410501,0.9700361914702098,0.24978577549271577,-0.00585388368135469,0.6029442508723535,0.0004508670277796334,0.0066701067239800516,0
1763306100000,0.0048651,0.0048795,0.0048518,0.0048628,428252589.0,-251204998531,95393.6,358.448,-0.004116406234000336,0.004710743801652928,-0.006659312824284114,-0.030290944622809124,0.9908029404217273,0.26158165652783993,-0.005517510175317397,0.5298740909803467,-0.00023266586875547723,0.004943409670408405,0
1763307000000,0.0048627,0.0048643,0.0048429,0.004854,567988402.0,-251271267165,95374.4,412.253,-0.005938971943477478,0.0010104967932191844,-0.008902319503430345,-0.0316209476309226,1.0247834463733672,0.222695035460991,-0.005369916050706221,0.6978860157990256,2.5164618546291706e-05,0.0009853321746728927,0
1763307900000,0.0048539,0.0048596,0.004754,0.0047781,4012174324.0,-251368528859,94531.3,5972.087,-0.017902655594836725,-0.021462655389215324,-0.015798797066820414,-0.044933938315776856,1.2873894940586843,0.09395711500974663,-0.006868668622963071,4.011904646979153,-0.01071423712601427,-0.010748418263201054,0
1763308800000,0.004778,0.0048348,0.0047647,0.0048007,2411784113.0,-251630528032,94372.4,3909.984,-0.012770420333963917,-0.016854392791316952,-0.006744874102579956,-0.03410325540219716,1.4577087123850814,0.20233968804159183,-0.007331628537021645,2.2820244012936644,-0.01167279315508929,-0.005181599636227663,0
1763309700000,0.0048008,0.0048072,0.0047721,0.0047859,1646239155.0,-251607461991,94248.2,4044.925,-0.014029666254635309,-0.016299432705746963,-0.009294526786453483,-0.028204191033138426,1.5435355707407505,0.17871148459383565,-0.007871679347426025,1.5540346359174955,-0.01222661473901332,-0.004072817966733644,0
1763310600000,0.0047858,0.0047957,0.0047426,0.0047712,1645588358.0,-251615070917,94287.0,3286.3,-0.0014440886544861975,-0.01883688409969564,-0.014214876033057822,-0.02614659237033856,1.5326336187993774,0.15359828141783105,-0.008457064621082961,1.522451459427772,-0.011600358933932742,-0.007236525165762897,0
1763311500000,0.004771,0.004782,0.0047192,0.0047391,1532236279.0,-251666528890,94185.4,1944.629,-0.012831462078446765,-0.02367119901112469,-0.022684621888597878,-0.03362561174551382,1.4971224378946106,0.09494274809160619,-0.009460674736306022,1.3799271414567762,-0.012466657719471863,-0.011204541291652825,0
1763312400000,0.004739,0.0047636,0.0047368,0.0047489,790472135.0,-251675927671,94246.6,927.565,-0.007731043272947602,-0.006111215755216559,-0.0274427082266685,-0.03148899720596332,0.9151456642340176,0.14573110893032623,-0.009802372956251902,0.706617706895924,-0.0030117008863730366,-0.0030995148688435226,0
1763313300000,0.004749,0.0047812,0.0047176,0.0047424,1494481275.0,-251675194120,94363.2,1998.107,-0.006036217303822866,-0.012144062324244365,-0.028793774319066157,-0.03562713518789662,0.653628306876457,0.1222879684418152,-0.01002456507699638,1.2827268190390706,-9.748612941917756e-05,-0.012046576194825187,0
1763314200000,0.0047424,0.0047551,0.0047043,0.004713,1123409999.0,-251802746897,93962.3,3578.872,-0.005507374818003452,-0.015232244718861643,-0.03128340047685607,-0.03892820000407837,0.7282224081151829,0.04174664107485782,-0.010678540184923497,0.9577858025774958,-0.003033479684492635,-0.012198765034369008,0
1763315100000,0.0047132,0.0047655,0.0046759,0.0047513,2037507775.0,-251894588390,94328.0,4290.93,0.0005053801933079249,-0.004170858484238704,-0.022929176606070523,-0.02943579687053155,1.1303849734827598,0.3197625106022049,-0.010089845362776363,1.6364254063699193,0.00043484255517722836,-0.0046057010394159326,0
1763316000000,0.0047513,0.00485,0.0047411,0.0048359,2711630899.0,-251701505767,95152.0,6645.786,0.019715755735492557,0.020425819248380384,-0.003728883395137994,-0.012598007187193838,1.3329675624260278,0.6872852233676956,-0.007547462506875005,2.009952144028779,0.010262737112121556,0.010163082136258828,0
1763316900000,0.004836,0.0048445,0.0047937,0.0048048,1183949128.0,-251781773365,94800.4,3003.272,0.019478039465308683,0.011771147002463511,0.005587995228228726,-0.01029908544121294,1.5279440912746074,0.5851112119836572,-0.006270239417398861,0.8723534537894498,0.005876074044050217,0.005895072958413294,0
1763317800000,0.0048048,0.004811,0.0047503,0.0047578,994597513.0,-251899839634,94136.2,1986.813,0.0013680466398671154,0.0032473009446694068,-0.008936196804632535,-0.01562079738480937,1.6613745367518313,0.37176577394462246,-0.006298040461583148,0.738402721653132,-0.002405598792749708,0.005652899737419115,0
1763318700000,0.0047579,0.00477,0.0047339,0.0047558,939087779.0,-251844507121,94005.9,3535.602,-0.01656361794081751,0.009081264587311733,-0.0062893081761006275,-0.015525378819243096,1.5800604305803967,0.3626872446663643,-0.006250549485687069,0.7094769039539589,0.0004640158872226685,0.008617248700089064,0
1763319600000,0.0047554,0.0048369,0.0047509,0.0048321,1019875642.0,-251706972623,94447.2,2190.494,0.005681818181818121,0.01700587207711579,0.01276408450704225,-0.0016322314049586062,1.592283437294949,0.7090331366318647,-0.0043628447148226284,0.7611613378909835,0.001263675684844312,0.01574219639227148,0
1763320500000,0.0048322,0.0048464,0.0047927,0.0048066,753925453.0,-251800782832,94356.0,1258.381,0.010256841397284333,-0.006058851506441254,0.014243210736215595,-0.008764513002412766,1.2600717005827795,0.5932818883340912,-0.0034917954339902715,0.5551548579538844,-0.008365562468471532,0.0023067109620302784,0
1763321400000,0.0048066,0.0048381,0.0048044,0.0048169,582764655.0,-251761870921,94152.3,692.904,0.012847470457125976,0.0025183150183150094,0.014319105477057725,-0.013516557783284533,1.2362780126650366,0.6400363141171124,-0.002560551457401557,0.43206268312489426,-0.006836469044434357,0.009354784062749366,0
1763322300000,0.0048169,0.0048275,0.0047947,0.004805,438591684.0,-251785258425,93994.5,1029.52,-0.005608327642225852,0.009920551515406162,0.013200067476383248,-0.01597378660659432,1.046751299740887,0.6144693003331763,-0.002107350073296214,0.32732688670474425,-0.0015052657744841769,0.011425817289890339,0
1763323200000,0.004805,0.0048476,0.0047984,0.0048336,634478027.0,-251720591020,94338.0,844.423,0.00561727624516295,0.016358972202363375,0.02558879694462135,-0.006495108114774273,1.0358333682398106,0.7745579567779972,-0.0010897960918095414,0.4708725360058144,0.0035327569865295505,0.012826215215833825,0
1763324100000,0.0048335,0.0048704,0.0048129,0.0048546,761481030.0,-251634062830,94574.8,1207.729,0.007826610475617057,0.00465636058856389,0.021741418138193636,-0.001686271284033869,0.5798661773508832,0.9187660668380427,0.00014548010190848737,0.5582242298268973,0.0013510194055514901,0.0033053411830124,0
1763325000000,0.0048546,0.0048573,0.0048247,0.004828,522509993.0,-251704573699,94291.4,758.258,0.004786680541102983,0.0044522115424623365,-0.0016336152525899816,-0.0053564070869386304,0.5821975135267244,0.782005141388172,0.0004376191808644788,0.3836796368266372,-0.0006846411462970714,0.005136852688759408,0
1763325900000,0.0048281,0.0048292,0.0047956,0.0047977,391441662.0,-251728073849,94051.1,564.77,-0.007427176431645144,-0.0039859660777678,-0.0014776889776888513,0.004102048931583724,0.7500405937821325,0.6262210796915162,-4.4334545844354985e-05,0.3315047348450273,-0.001074854252100077,-0.0029111118256677226,0
1763326800000,0.0047978,0.0048034,0.0047578,0.0047752,998737442.0,-251849465943,93745.6,3994.837,-0.01635562147241776,-0.0062018730489074025,0.0036571524654251952,-0.0053117253733829806,0.7832667647931211,0.5105398457583545,-0.0009047264578052699,0.899641649660324,-0.0026480272781918,-0.0035538457707156024,0
1763327700000,0.004775,0.004784,0.004741,0.0047541,663689540.0,-251998754271,93648.2,1561.88,-0.015306545153272566,-0.016447368421052766,-0.00035745826149125026,-0.006644518272425293,0.5755070281645961,0.40205655526992046,-0.0019946463291109196,0.625518633169853,-0.007312005766499263,-0.009135362654553503,0
1763328600000,0.004754,0.004777,0.0047499,0.0047704,630913723.0,-251938621386,93455.9,2880.519,-0.005690226566896661,-0.01734437440777814,-0.012768775480639816,-0.00016767270288386982,0.5209801716683706,0.48586118251927946,-0.0023818374484959634,0.6244883117707204,-0.011830847117836996,-0.005513527289941145,0
1763329500000,0.0047702,0.0047966,0.0047689,0.0047947,425123134.0,-251942427210,93472.9,1690.022,0.004083598592728999,-0.006897265948632936,-0.0024757624932385536,0.011732185436053033,0.7007173166527431,0.6107969151670926,-0.0020673902885514966,0.4451861492513069,-0.008680537143366251,0.0017832711947333157,0
1763330400000,0.0047945,0.004816,0.004742,0.0048017,1066089309.0,-252019650985,93336.3,4217.31,0.010012410340548117,0.0008337328303145153,-0.003155556478232846,0.011118364252774127,0.604671377823578,0.6467866323907432,-0.0016418104258322209,1.1005198618403647,-0.007600123762507849,0.008433856592822364,0
1763331300000,0.0048018,0.0048324,0.0047812,0.0048147,1084907269.0,-251978290452,93635.2,1837.706,0.00928643300352161,0.008271904841681943,0.00201873048907375,0.015245445344129527,0.4885691284551495,0.7136246786632366,-0.0010068251074467727,1.144132627670888,-0.0011776552712875477,0.00944956011296949,0
1763332200000,0.0048148,0.0048189,0.0047799,0.004781,386275083.0,-251974998317,93530.1,1356.48,-0.0028573216259620837,0.005658273910940093,-0.010882158225753225,0.014428177381710094,0.6319701301201529,0.5403598971722331,-0.0012930609024078914,0.4238359146801211,-0.001261102722743157,0.00691937663368325,0
1763333100000,0.0047807,0.004873,0.0047801,0.004852,953523496.0,-251710514467,94156.7,2893.849,0.01047545660911764,0.017105483816870715,-0.0005355745066533135,0.0211941994822471,0.9839174513500243,0.849029475197704,0.0001359132331496282,1.1123963640283365,0.007498723997093837,0.009606759819776878,0
1763334000000,0.0048521,0.0048738,0.0047507,0.0048599,1812551139.0,-251720549270,93785.7,5342.376,0.009387916173385857,0.013598348176111275,0.006607290803645416,0.004962881780020467,1.125588219616943,0.9006433166547545,0.0013497342579495686,2.23158573280985,0.0033464244716918667,0.010251923704419408,0
1763334900000,0.0048598,0.0049067,0.0048405,0.0048887,937172059.0,-251694078481,94200.0,2503.263,0.022526668061075172,0.01811858300185354,0.01896742188965539,0.01746170496170496,1.149138567760745,0.8958333333333345,0.0028569976925641805,1.1716308864679457,0.009253634438048275,0.008864948563805264,0
1763335800000,0.0048887,0.0049193,0.0048749,0.004891,796055059.0,-251668810094,94315.2,1605.414,0.00803792250618307,0.015847300974100254,0.024250293181437454,0.027996132666358475,1.2538808517474374,0.847357065803671,0.003949290654935452,1.0077160903488258,0.007262226171354413,0.00858507480274584,0
1763336700000,0.0048909,0.0048979,0.004864,0.0048658,514392859.0,-251684362323,94221.7,1332.977,0.0012140167493157605,0.01773687513072586,0.02349550913947973,0.02312965221413843,1.1379264281511416,0.699943914750421,0.004101656022842608,0.6691507590920435,0.007394410997101364,0.010342464133624496,0
1763337600000,0.0048658,0.0048785,0.0048517,0.0048531,589012304.0,-251658674719,94198.8,1427.853,-0.007282099535663944,0.00022671063478973963,0.017336072446754835,0.004345936549326357,0.7573551996652066,0.6287156477846325,0.003851342739897407,0.7883119564326188,0.0004471269702528424,-0.0002204163354631028,0
1763338500000,0.0048531,0.0048999,0.0048097,0.0048978,985512258.0,-251633442403,94688.0,3003.428,0.001390308730320866,0.007798514372723719,0.02150290946253164,0.01897391087255018,1.031458597318331,0.8794167134043752,0.00460440519522914,1.2988439653259827,0.009620869706149282,-0.0018223553334255627,0
1763339400000,0.0048978,0.0049298,0.0048714,0.0049085,1184281291.0,-251700030590,94674.0,3305.489,0.008775535369312193,0.004050156483318634,0.022242122581585644,0.019016379829350782,0.9500061517780504,0.8871822033898294,0.005306088059661091,1.5013005399487844,0.005031847133758038,-0.000981690650439404,0
