RSI_14,ADX_14,Dist_VWAP,CVD_Slope,Vol_Relativo,ATRr,target
38.544612518301506,15.44412168501734,-1.226945935602275,-763078.0,1.2502449335499768,0.007324482643397021,2
34.16533441550802,16.378347078997617,-1.7401476576021777,-1525847.0,1.9497012779437912,0.007579876740297227,2
27.789876137684352,18.408400511244928,-2.5954294948210404,-4128212.0,3.3479367724596636,0.008331314115990283,1
33.04393456610919,20.293450126903142,-2.0734047833125038,-3190196.0,0.8119335138149055,0.008157648821990979,0
36.09715283213933,21.486131103810656,-1.7467350443534244,-2172246.0,0.7471875765741683,0.007939245334705908,2
32.98690230007809,23.054942486498252,-2.237311292966436,-90980.0,0.741045950777815,0.008057870667941195,1
37.57278978218102,24.51169591327959,-1.7766192480349816,-215501.0,0.508084151677268,0.008075165620231108,2
34.37298641168503,25.782475215666288,-2.261473302327914,-455113.0,0.8252783881737383,0.008134082361643166,1
40.4077334251573,25.95702603799591,-1.6252557895417126,-54637.0,0.6480080103348913,0.00837450505009723,2
38.74277350233303,26.264769496445965,-1.8504111730310164,-430882.0,0.6141328589266318,0.008426326117947427,2
41.4536349365543,26.688143446747354,-1.5568802284119938,-237372.0,0.4173550098204318,0.008403017109522612,2
38.904255492470746,26.418222866714267,-1.8987193218013576,-408487.0,0.5747638771833138,0.008352801601699572,2
41.93421121935401,26.543794102455415,-1.5718528796662559,-293503.0,0.6699854933291621,0.008299030058721027,2
34.49422194935595,27.440562124617486,-2.6696429494749747,-902886.0,1.257734350681264,0.00876338505452667,2
25.056140258199033,29.456740456285157,-4.588110312137009,-3901874.0,3.5110506716275474,0.00974457183634619,2
26.107979235432403,31.79932211764147,-3.9540462798216742,-5467062.0,4.304746721265213,0.010455673848035751,2
23.13564026380305,33.97457651747233,-4.779790948896041,-5571716.0,1.1568420341660828,0.010694554287461772,1
21.696079721098595,36.178218865777325,-5.109992342559746,-2688002.0,1.4049068545912462,0.010930657552643075,1
34.564431180904776,37.74548935742869,-3.37369624853976,-488454.0,1.7876322997793541,0.011521324870311427,2
35.327480506798736,38.691930623586856,-3.1529248019325467,1311016.0,1.2665631596584834,0.011355515951003476,2
33.19672334997825,39.77093274526683,-3.602316763788655,1599282.0,0.8203413321902154,0.011358693383074653,1
36.683542005987086,40.734340060633805,-3.047713448586862,1549909.0,1.197561296374449,0.011140215284283612,2
34.35622788195922,41.73277033382085,-3.4686118964936394,76399.0,1.384670191583334,0.011065914192549068,2
38.554390728031166,42.955247522903896,-2.807557580574783,-81538.0,1.5357771503618594,0.011654063178795563,2
35.20144569602956,44.09040491276672,-3.5116095833595846,-512006.0,0.5849964366959394,0.011671630094595882,2
30.38548653118847,45.88777092177863,-4.576285209692016,-1717598.0,1.7752171649751616,0.01222365651641046,2
29.515743996493615,47.55675364443255,-4.724483056183327,-1634769.0,0.8795920611521224,0.011943395336666855,2
27.875321583636886,49.37982934965624,-5.045754817816277,-2974531.0,1.268134894019789,0.01227600995547636,2
27.065349072666077,51.15091846907927,-5.186470151073834,-1720764.0,0.7760830899578703,0.012256294958656622,1
27.173867384715344,51.66553529747355,-5.064858834096359,-1918722.0,0.8267670340739146,0.012095131033038293,2
24.682261733045248,52.58278628666319,-5.68232883197573,-981354.0,0.8150203805314619,0.012545478816392699,2
21.3958130202562,53.63662732988186,-6.670902389345669,-1848670.0,0.9291897694475698,0.012699373186650365,2
28.030067948205957,55.074424772173586,-5.580731039122676,-3158431.0,2.1916907815558435,0.013420846530461057,2
23.180699809984176,55.199582251625834,-7.016230459388987,-3815280.0,1.4322691221063824,0.01444078606399955,1
27.55571603017831,55.34783786147784,-6.3124981595268705,-2400253.0,0.9014047771049022,0.014509301345142438,1
33.380407438086685,54.91861299812074,-5.4069336957018574,-717390.0,0.8712940096810678,0.014144351249060834,1
31.545841569225676,54.053248801520404,-5.868572172934764,623854.0,0.5477160408580526,0.013884040445556486,1
38.42930240188078,53.13091898309051,-4.7943836812879645,964547.0,0.5961450549690653,0.013663751842302454,1
39.583863645821864,51.61018942609203,-4.567725676078128,1095446.0,0.49872796200831593,0.013237769567852282,1
46.434698299932194,49.286087442607844,-3.3850436846224463,1270231.0,0.7337243017250038,0.013299357455862835,2
43.683242366102,47.08903810578611,-3.933169579959709,841528.0,0.4440222981245968,0.013099403351872638,1
46.0711030838272,45.048920864451645,-3.506354305354062,779381.0,0.31824139837403903,0.012563731683881738,2
44.516666190008024,43.1545262832125,-3.7940107263304816,252195.0,0.314813427312394,0.01197346513503304,2
42.440763221987645,41.983940104828164,-4.182866810153645,28409.0,0.38748661136484297,0.011775360482530679,2
39.44139880801559,41.449630784195804,-4.774248779189354,-768480.0,0.49366983316176055,0.01165569187663563,2
